source_file,artefact,prompt,evaluator,run,score,raw_text
batch_output_score_domain_specific_neutral.jsonl,L02,domain_specific,neutral,11,60,60
batch_output_score_domain_specific_neutral.jsonl,L02,domain_specific,neutral,12,68,68
batch_output_score_domain_specific_neutral.jsonl,L02,domain_specific,neutral,13,74,74
batch_output_score_domain_specific_neutral.jsonl,L02,domain_specific,neutral,14,70,70
batch_output_score_domain_specific_neutral.jsonl,L02,domain_specific,neutral,15,65,65
batch_output_score_domain_specific_neutral.jsonl,L02,domain_specific,neutral,16,70,70
batch_output_score_domain_specific_neutral.jsonl,L02,domain_specific,neutral,17,77,77
batch_output_score_domain_specific_neutral.jsonl,L02,domain_specific,neutral,18,62,62
batch_output_score_domain_specific_neutral.jsonl,L02,domain_specific,neutral,19,68,68
batch_output_score_domain_specific_neutral.jsonl,L03,domain_specific,neutral,0,88,88
batch_output_score_domain_specific_neutral.jsonl,L03,domain_specific,neutral,1,87,87
batch_output_score_domain_specific_neutral.jsonl,L03,domain_specific,neutral,2,88,88
batch_output_score_domain_specific_neutral.jsonl,L03,domain_specific,neutral,3,88,88
batch_output_score_domain_specific_neutral.jsonl,L03,domain_specific,neutral,4,85,85
batch_output_score_domain_specific_neutral.jsonl,L03,domain_specific,neutral,5,88,88
batch_output_score_domain_specific_neutral.jsonl,L03,domain_specific,neutral,6,87,87
batch_output_score_domain_specific_neutral.jsonl,L03,domain_specific,neutral,7,88,88
batch_output_score_domain_specific_neutral.jsonl,L03,domain_specific,neutral,8,82,82
batch_output_score_domain_specific_neutral.jsonl,L03,domain_specific,neutral,9,82,82
batch_output_score_domain_specific_neutral.jsonl,L03,domain_specific,neutral,10,83,83
batch_output_score_domain_specific_neutral.jsonl,L03,domain_specific,neutral,11,90,90
batch_output_score_domain_specific_neutral.jsonl,L03,domain_specific,neutral,12,88,88
batch_output_score_domain_specific_neutral.jsonl,L03,domain_specific,neutral,13,88,88
batch_output_score_domain_specific_neutral.jsonl,L03,domain_specific,neutral,14,88,88
batch_output_score_domain_specific_neutral.jsonl,L03,domain_specific,neutral,15,85,85
batch_output_score_domain_specific_neutral.jsonl,L03,domain_specific,neutral,16,85,85
batch_output_score_domain_specific_neutral.jsonl,L03,domain_specific,neutral,17,82,82
batch_output_score_domain_specific_neutral.jsonl,L03,domain_specific,neutral,18,90,90
batch_output_score_domain_specific_neutral.jsonl,L03,domain_specific,neutral,19,87,87
batch_output_score_domain_specific_neutral.jsonl,L04,domain_specific,neutral,0,58,58
batch_output_score_domain_specific_neutral.jsonl,L04,domain_specific,neutral,1,55,55
batch_output_score_domain_specific_neutral.jsonl,L04,domain_specific,neutral,2,62,62
batch_output_score_domain_specific_neutral.jsonl,L04,domain_specific,neutral,3,56,56
batch_output_score_domain_specific_neutral.jsonl,L04,domain_specific,neutral,4,68,68
batch_output_score_domain_specific_neutral.jsonl,L04,domain_specific,neutral,5,48,48
batch_output_score_domain_specific_neutral.jsonl,L04,domain_specific,neutral,6,42,42
batch_output_score_domain_specific_neutral.jsonl,L04,domain_specific,neutral,7,58,58
batch_output_score_domain_specific_neutral.jsonl,L04,domain_specific,neutral,8,58,58
batch_output_score_domain_specific_neutral.jsonl,L04,domain_specific,neutral,9,60,60
batch_output_score_domain_specific_neutral.jsonl,L04,domain_specific,neutral,10,58,58
batch_output_score_domain_specific_neutral.jsonl,L04,domain_specific,neutral,11,50,50
batch_output_score_domain_specific_neutral.jsonl,L04,domain_specific,neutral,12,58,58
batch_output_score_domain_specific_neutral.jsonl,L04,domain_specific,neutral,13,60,60
batch_output_score_domain_specific_neutral.jsonl,L04,domain_specific,neutral,14,43,43
batch_output_score_domain_specific_neutral.jsonl,L04,domain_specific,neutral,15,58,58
batch_output_score_domain_specific_neutral.jsonl,L04,domain_specific,neutral,16,55,55
batch_output_score_domain_specific_neutral.jsonl,L04,domain_specific,neutral,17,62,62
batch_output_score_domain_specific_neutral.jsonl,L04,domain_specific,neutral,18,40,40
batch_output_score_domain_specific_neutral.jsonl,L04,domain_specific,neutral,19,40,40
batch_output_score_domain_specific_neutral.jsonl,L07,domain_specific,neutral,0,90,90
batch_output_score_domain_specific_neutral.jsonl,L07,domain_specific,neutral,1,88,88
batch_output_score_domain_specific_neutral.jsonl,L07,domain_specific,neutral,2,93,93
batch_output_score_domain_specific_neutral.jsonl,L07,domain_specific,neutral,3,92,92
batch_output_score_domain_specific_neutral.jsonl,L07,domain_specific,neutral,4,94,94
batch_output_score_domain_specific_neutral.jsonl,L07,domain_specific,neutral,5,87,87
batch_output_score_domain_specific_neutral.jsonl,L07,domain_specific,neutral,6,92,92
batch_output_score_domain_specific_neutral.jsonl,L07,domain_specific,neutral,7,92,92
batch_output_score_domain_specific_neutral.jsonl,L07,domain_specific,neutral,8,92,92
batch_output_score_domain_specific_neutral.jsonl,L07,domain_specific,neutral,9,92,92
batch_output_score_domain_specific_neutral.jsonl,L07,domain_specific,neutral,10,92,92
batch_output_score_domain_specific_neutral.jsonl,L07,domain_specific,neutral,11,91,91
batch_output_score_domain_specific_neutral.jsonl,L07,domain_specific,neutral,12,90,90
batch_output_score_domain_specific_neutral.jsonl,L07,domain_specific,neutral,13,90,90
batch_output_score_domain_specific_neutral.jsonl,L07,domain_specific,neutral,14,89,89
batch_output_score_domain_specific_neutral.jsonl,L07,domain_specific,neutral,15,91,91
batch_output_score_domain_specific_neutral.jsonl,L07,domain_specific,neutral,16,88,88
batch_output_score_domain_specific_neutral.jsonl,L07,domain_specific,neutral,17,92,92
batch_output_score_domain_specific_neutral.jsonl,L07,domain_specific,neutral,18,91,91
batch_output_score_domain_specific_neutral.jsonl,L07,domain_specific,neutral,19,88,88
batch_output_score_domain_specific_neutral.jsonl,L08,domain_specific,neutral,0,40,40
batch_output_score_domain_specific_neutral.jsonl,L08,domain_specific,neutral,1,58,58
batch_output_score_domain_specific_neutral.jsonl,L08,domain_specific,neutral,2,55,55
batch_output_score_domain_specific_neutral.jsonl,L08,domain_specific,neutral,3,57,57
batch_output_score_domain_specific_neutral.jsonl,L08,domain_specific,neutral,4,64,64
batch_output_score_domain_specific_neutral.jsonl,L08,domain_specific,neutral,5,45,45
batch_output_score_domain_specific_neutral.jsonl,L08,domain_specific,neutral,6,42,42
batch_output_score_domain_specific_neutral.jsonl,L08,domain_specific,neutral,7,58,58
batch_output_score_domain_specific_neutral.jsonl,L08,domain_specific,neutral,8,55,55
batch_output_score_domain_specific_neutral.jsonl,L08,domain_specific,neutral,9,48,48
batch_output_score_domain_specific_neutral.jsonl,L08,domain_specific,neutral,10,45,45
batch_output_score_domain_specific_neutral.jsonl,L08,domain_specific,neutral,11,60,60
batch_output_score_domain_specific_neutral.jsonl,L08,domain_specific,neutral,12,58,58
batch_output_score_domain_specific_neutral.jsonl,L08,domain_specific,neutral,13,60,60
batch_output_score_domain_specific_neutral.jsonl,L08,domain_specific,neutral,14,52,52
batch_output_score_domain_specific_neutral.jsonl,L08,domain_specific,neutral,15,55,55
batch_output_score_domain_specific_neutral.jsonl,L08,domain_specific,neutral,16,50,50
batch_output_score_domain_specific_neutral.jsonl,L08,domain_specific,neutral,17,45,45
batch_output_score_domain_specific_neutral.jsonl,L08,domain_specific,neutral,18,58,58
batch_output_score_domain_specific_neutral.jsonl,L08,domain_specific,neutral,19,62,62
batch_output_score_domain_specific_neutral.jsonl,M01,domain_specific,neutral,0,88,88
batch_output_score_domain_specific_neutral.jsonl,M01,domain_specific,neutral,1,93,93
batch_output_score_domain_specific_neutral.jsonl,M01,domain_specific,neutral,2,90,90
batch_output_score_domain_specific_neutral.jsonl,M01,domain_specific,neutral,3,91,91
batch_output_score_domain_specific_neutral.jsonl,M01,domain_specific,neutral,4,91,91
batch_output_score_domain_specific_neutral.jsonl,M01,domain_specific,neutral,5,90,90
batch_output_score_domain_specific_neutral.jsonl,M01,domain_specific,neutral,6,90,90
batch_output_score_domain_specific_neutral.jsonl,M01,domain_specific,neutral,7,90,90
batch_output_score_domain_specific_neutral.jsonl,M01,domain_specific,neutral,8,92,92
batch_output_score_domain_specific_neutral.jsonl,M01,domain_specific,neutral,9,90,90
batch_output_score_domain_specific_neutral.jsonl,M01,domain_specific,neutral,10,90,90
batch_output_score_domain_specific_neutral.jsonl,M01,domain_specific,neutral,11,90,90
batch_output_score_domain_specific_neutral.jsonl,M01,domain_specific,neutral,12,91,91
batch_output_score_domain_specific_neutral.jsonl,M01,domain_specific,neutral,13,91,91
batch_output_score_domain_specific_neutral.jsonl,M01,domain_specific,neutral,14,90,90
batch_output_score_domain_specific_neutral.jsonl,M01,domain_specific,neutral,15,91,91
batch_output_score_domain_specific_neutral.jsonl,M01,domain_specific,neutral,16,93,93
batch_output_score_domain_specific_neutral.jsonl,M01,domain_specific,neutral,17,92,92
batch_output_score_domain_specific_neutral.jsonl,M01,domain_specific,neutral,18,92,92
batch_output_score_domain_specific_neutral.jsonl,M01,domain_specific,neutral,19,92,92
batch_output_score_domain_specific_neutral.jsonl,M02,domain_specific,neutral,0,32,32
batch_output_score_domain_specific_neutral.jsonl,M02,domain_specific,neutral,1,25,25
batch_output_score_domain_specific_neutral.jsonl,M02,domain_specific,neutral,2,28,28
batch_output_score_domain_specific_neutral.jsonl,M02,domain_specific,neutral,3,28,28
batch_output_score_domain_specific_neutral.jsonl,M02,domain_specific,neutral,4,22,22
batch_output_score_domain_specific_neutral.jsonl,M02,domain_specific,neutral,5,28,28
batch_output_score_domain_specific_neutral.jsonl,M02,domain_specific,neutral,6,20,20
batch_output_score_domain_specific_neutral.jsonl,M02,domain_specific,neutral,7,27,27
batch_output_score_domain_specific_neutral.jsonl,M02,domain_specific,neutral,8,28,28
batch_output_score_domain_specific_neutral.jsonl,M02,domain_specific,neutral,9,28,28
batch_output_score_domain_specific_neutral.jsonl,M02,domain_specific,neutral,10,28,28
batch_output_score_domain_specific_neutral.jsonl,M02,domain_specific,neutral,11,25,25
batch_output_score_domain_specific_neutral.jsonl,M02,domain_specific,neutral,12,27,27
batch_output_score_domain_specific_neutral.jsonl,M02,domain_specific,neutral,13,25,25
batch_output_score_domain_specific_neutral.jsonl,M02,domain_specific,neutral,14,28,28
batch_output_score_domain_specific_neutral.jsonl,M02,domain_specific,neutral,15,25,25
batch_output_score_domain_specific_neutral.jsonl,M02,domain_specific,neutral,16,28,28
batch_output_score_domain_specific_neutral.jsonl,M02,domain_specific,neutral,17,24,24
batch_output_score_domain_specific_neutral.jsonl,M02,domain_specific,neutral,18,20,20
batch_output_score_domain_specific_neutral.jsonl,M02,domain_specific,neutral,19,25,25
batch_output_score_domain_specific_neutral.jsonl,M03,domain_specific,neutral,0,84,84
batch_output_score_domain_specific_neutral.jsonl,M03,domain_specific,neutral,1,82,82
batch_output_score_domain_specific_neutral.jsonl,M03,domain_specific,neutral,2,78,78
batch_output_score_domain_specific_neutral.jsonl,M03,domain_specific,neutral,3,82,82
batch_output_score_domain_specific_neutral.jsonl,M03,domain_specific,neutral,4,85,85
batch_output_score_domain_specific_neutral.jsonl,M03,domain_specific,neutral,5,85,85
batch_output_score_domain_specific_neutral.jsonl,M03,domain_specific,neutral,6,83,83
batch_output_score_domain_specific_neutral.jsonl,M03,domain_specific,neutral,7,83,83
batch_output_score_domain_specific_neutral.jsonl,M03,domain_specific,neutral,8,84,84
batch_output_score_domain_specific_neutral.jsonl,M03,domain_specific,neutral,9,86,86
batch_output_score_domain_specific_neutral.jsonl,M03,domain_specific,neutral,10,82,82
batch_output_score_domain_specific_neutral.jsonl,M03,domain_specific,neutral,11,86,86
batch_output_score_domain_specific_neutral.jsonl,M03,domain_specific,neutral,12,82,82
batch_output_score_domain_specific_neutral.jsonl,M03,domain_specific,neutral,13,82,82
batch_output_score_domain_specific_neutral.jsonl,M03,domain_specific,neutral,14,83,83
batch_output_score_domain_specific_neutral.jsonl,M03,domain_specific,neutral,15,83,83
batch_output_score_domain_specific_neutral.jsonl,M03,domain_specific,neutral,16,82,82
batch_output_score_domain_specific_neutral.jsonl,M03,domain_specific,neutral,17,83,83
batch_output_score_domain_specific_neutral.jsonl,M03,domain_specific,neutral,18,84,84
batch_output_score_domain_specific_neutral.jsonl,M03,domain_specific,neutral,19,84,84
batch_output_score_domain_specific_neutral.jsonl,M04,domain_specific,neutral,0,28,28
batch_output_score_domain_specific_neutral.jsonl,M04,domain_specific,neutral,1,25,25
batch_output_score_domain_specific_neutral.jsonl,M04,domain_specific,neutral,2,20,20
batch_output_score_domain_specific_neutral.jsonl,M04,domain_specific,neutral,3,30,30
batch_output_score_domain_specific_neutral.jsonl,M04,domain_specific,neutral,4,30,30
batch_output_score_domain_specific_neutral.jsonl,M04,domain_specific,neutral,5,30,30
batch_output_score_domain_specific_neutral.jsonl,M04,domain_specific,neutral,6,24,24
batch_output_score_domain_specific_neutral.jsonl,M04,domain_specific,neutral,7,22,22
batch_output_score_domain_specific_neutral.jsonl,M04,domain_specific,neutral,8,30,30
batch_output_score_domain_specific_neutral.jsonl,M04,domain_specific,neutral,9,28,28
batch_output_score_domain_specific_neutral.jsonl,M04,domain_specific,neutral,10,28,28
batch_output_score_domain_specific_neutral.jsonl,M04,domain_specific,neutral,11,30,30
batch_output_score_domain_specific_neutral.jsonl,M04,domain_specific,neutral,12,28,28
batch_output_score_domain_specific_neutral.jsonl,M04,domain_specific,neutral,13,28,28
batch_output_score_domain_specific_neutral.jsonl,M04,domain_specific,neutral,14,28,28
batch_output_score_domain_specific_neutral.jsonl,M04,domain_specific,neutral,15,32,32
batch_output_score_domain_specific_neutral.jsonl,M04,domain_specific,neutral,16,22,22
batch_output_score_domain_specific_neutral.jsonl,M04,domain_specific,neutral,17,28,28
batch_output_score_domain_specific_neutral.jsonl,M04,domain_specific,neutral,18,28,28
batch_output_score_domain_specific_neutral.jsonl,M04,domain_specific,neutral,19,25,25
batch_output_score_domain_specific_neutral.jsonl,M05,domain_specific,neutral,0,92,92
batch_output_score_domain_specific_neutral.jsonl,M05,domain_specific,neutral,1,92,92
batch_output_score_domain_specific_neutral.jsonl,M05,domain_specific,neutral,2,93,93
batch_output_score_domain_specific_neutral.jsonl,M05,domain_specific,neutral,3,92,92
batch_output_score_domain_specific_neutral.jsonl,M05,domain_specific,neutral,4,90,90
batch_output_score_domain_specific_neutral.jsonl,M05,domain_specific,neutral,5,92,92
batch_output_score_domain_specific_neutral.jsonl,M05,domain_specific,neutral,6,94,94
batch_output_score_domain_specific_neutral.jsonl,M05,domain_specific,neutral,7,92,92
batch_output_score_domain_specific_neutral.jsonl,M05,domain_specific,neutral,8,92,92
batch_output_score_domain_specific_neutral.jsonl,M05,domain_specific,neutral,9,93,93
batch_output_score_domain_specific_neutral.jsonl,M05,domain_specific,neutral,10,93,93
batch_output_score_domain_specific_neutral.jsonl,M05,domain_specific,neutral,11,93,93
batch_output_score_domain_specific_neutral.jsonl,M05,domain_specific,neutral,12,94,94
batch_output_score_domain_specific_neutral.jsonl,M05,domain_specific,neutral,13,92,92
batch_output_score_domain_specific_neutral.jsonl,M05,domain_specific,neutral,14,93,93
batch_output_score_domain_specific_neutral.jsonl,M05,domain_specific,neutral,15,92,92
batch_output_score_domain_specific_neutral.jsonl,M05,domain_specific,neutral,16,92,92
batch_output_score_domain_specific_neutral.jsonl,M05,domain_specific,neutral,17,92,92
batch_output_score_domain_specific_neutral.jsonl,M05,domain_specific,neutral,18,90,90
batch_output_score_domain_specific_neutral.jsonl,M05,domain_specific,neutral,19,92,92
batch_output_score_domain_specific_neutral.jsonl,M06,domain_specific,neutral,0,65,65
batch_output_score_domain_specific_neutral.jsonl,M06,domain_specific,neutral,1,55,55
batch_output_score_domain_specific_neutral.jsonl,M06,domain_specific,neutral,2,68,68
batch_output_score_domain_specific_neutral.jsonl,M06,domain_specific,neutral,3,67,67
batch_output_score_domain_specific_neutral.jsonl,M06,domain_specific,neutral,4,62,62
batch_output_score_domain_specific_neutral.jsonl,M06,domain_specific,neutral,5,58,58
batch_output_score_domain_specific_neutral.jsonl,M06,domain_specific,neutral,6,64,64
batch_output_score_domain_specific_neutral.jsonl,M06,domain_specific,neutral,7,48,48
batch_output_score_domain_specific_neutral.jsonl,M06,domain_specific,neutral,8,65,65
batch_output_score_domain_specific_neutral.jsonl,M06,domain_specific,neutral,9,58,58
batch_output_score_domain_specific_neutral.jsonl,M06,domain_specific,neutral,10,60,60
batch_output_score_domain_specific_neutral.jsonl,M06,domain_specific,neutral,11,58,58
batch_output_score_domain_specific_neutral.jsonl,M06,domain_specific,neutral,12,72,72
batch_output_score_domain_specific_neutral.jsonl,M06,domain_specific,neutral,13,65,65
batch_output_score_domain_specific_neutral.jsonl,M06,domain_specific,neutral,14,67,67
batch_output_score_domain_specific_neutral.jsonl,M06,domain_specific,neutral,15,60,60
batch_output_score_domain_specific_neutral.jsonl,M06,domain_specific,neutral,16,52,52
batch_output_score_domain_specific_neutral.jsonl,M06,domain_specific,neutral,17,62,62
batch_output_score_domain_specific_neutral.jsonl,M06,domain_specific,neutral,18,63,63
batch_output_score_domain_specific_neutral.jsonl,M06,domain_specific,neutral,19,60,60
batch_output_score_domain_specific_neutral.jsonl,M07,domain_specific,neutral,0,80,80
batch_output_score_domain_specific_neutral.jsonl,M07,domain_specific,neutral,1,81,81
batch_output_score_domain_specific_neutral.jsonl,M07,domain_specific,neutral,2,80,80
batch_output_score_domain_specific_neutral.jsonl,M07,domain_specific,neutral,3,78,78
batch_output_score_domain_specific_neutral.jsonl,M07,domain_specific,neutral,4,82,82
batch_output_score_domain_specific_neutral.jsonl,M07,domain_specific,neutral,5,83,83
batch_output_score_domain_specific_neutral.jsonl,M07,domain_specific,neutral,6,80,80
batch_output_score_domain_specific_neutral.jsonl,M07,domain_specific,neutral,7,78,78
batch_output_score_domain_specific_neutral.jsonl,M07,domain_specific,neutral,8,82,82
batch_output_score_domain_specific_neutral.jsonl,M07,domain_specific,neutral,9,83,83
batch_output_score_domain_specific_neutral.jsonl,M07,domain_specific,neutral,10,82,82
batch_output_score_domain_specific_neutral.jsonl,M07,domain_specific,neutral,11,78,78
batch_output_score_domain_specific_neutral.jsonl,M07,domain_specific,neutral,12,82,82
batch_output_score_domain_specific_neutral.jsonl,M07,domain_specific,neutral,13,82,82
batch_output_score_domain_specific_neutral.jsonl,M07,domain_specific,neutral,14,82,82
batch_output_score_domain_specific_neutral.jsonl,M07,domain_specific,neutral,15,78,78
batch_output_score_domain_specific_neutral.jsonl,M07,domain_specific,neutral,16,80,80
batch_output_score_domain_specific_neutral.jsonl,M07,domain_specific,neutral,17,82,82
batch_output_score_domain_specific_neutral.jsonl,M07,domain_specific,neutral,18,83,83
batch_output_score_domain_specific_neutral.jsonl,M07,domain_specific,neutral,19,83,83
batch_output_score_domain_specific_neutral.jsonl,M08,domain_specific,neutral,0,83,83
batch_output_score_domain_specific_neutral.jsonl,M08,domain_specific,neutral,1,82,82
batch_output_score_domain_specific_neutral.jsonl,M08,domain_specific,neutral,2,87,87
batch_output_score_domain_specific_neutral.jsonl,M08,domain_specific,neutral,3,82,82
batch_output_score_domain_specific_neutral.jsonl,M08,domain_specific,neutral,4,84,84
batch_output_score_domain_specific_neutral.jsonl,M08,domain_specific,neutral,5,87,87
batch_output_score_domain_specific_neutral.jsonl,M08,domain_specific,neutral,6,84,84
batch_output_score_domain_specific_neutral.jsonl,M08,domain_specific,neutral,7,83,83
batch_output_score_domain_specific_neutral.jsonl,M08,domain_specific,neutral,8,82,82
batch_output_score_domain_specific_neutral.jsonl,M08,domain_specific,neutral,9,86,86
batch_output_score_domain_specific_neutral.jsonl,M08,domain_specific,neutral,10,87,87
batch_output_score_domain_specific_neutral.jsonl,M08,domain_specific,neutral,11,88,88
batch_output_score_domain_specific_neutral.jsonl,M08,domain_specific,neutral,12,82,82
batch_output_score_domain_specific_neutral.jsonl,M08,domain_specific,neutral,13,83,83
batch_output_score_domain_specific_neutral.jsonl,M08,domain_specific,neutral,14,88,88
batch_output_score_domain_specific_neutral.jsonl,M08,domain_specific,neutral,15,82,82
batch_output_score_domain_specific_neutral.jsonl,M08,domain_specific,neutral,16,86,86
batch_output_score_domain_specific_neutral.jsonl,M08,domain_specific,neutral,17,82,82
batch_output_score_domain_specific_neutral.jsonl,M08,domain_specific,neutral,18,86,86
batch_output_score_domain_specific_neutral.jsonl,M08,domain_specific,neutral,19,84,84
batch_output_score_domain_specific_neutral.jsonl,S01,domain_specific,neutral,0,40,40
batch_output_score_domain_specific_neutral.jsonl,S01,domain_specific,neutral,1,45,45
batch_output_score_domain_specific_neutral.jsonl,S01,domain_specific,neutral,2,55,55
batch_output_score_domain_specific_neutral.jsonl,S01,domain_specific,neutral,3,35,35
batch_output_score_domain_specific_neutral.jsonl,S01,domain_specific,neutral,4,38,38
batch_output_score_domain_specific_neutral.jsonl,S01,domain_specific,neutral,5,40,40
batch_output_score_domain_specific_neutral.jsonl,S01,domain_specific,neutral,6,44,44
batch_output_score_domain_specific_neutral.jsonl,S01,domain_specific,neutral,7,42,42
batch_output_score_domain_specific_neutral.jsonl,S01,domain_specific,neutral,8,42,42
batch_output_score_domain_specific_neutral.jsonl,S01,domain_specific,neutral,9,44,44
batch_output_score_domain_specific_neutral.jsonl,S01,domain_specific,neutral,10,40,40
batch_output_score_domain_specific_neutral.jsonl,S01,domain_specific,neutral,11,43,43
batch_output_score_domain_specific_neutral.jsonl,S01,domain_specific,neutral,12,48,48
batch_output_score_domain_specific_neutral.jsonl,S01,domain_specific,neutral,13,38,38
batch_output_score_domain_specific_neutral.jsonl,S01,domain_specific,neutral,14,42,42
batch_output_score_domain_specific_neutral.jsonl,S01,domain_specific,neutral,15,42,42
batch_output_score_domain_specific_neutral.jsonl,S01,domain_specific,neutral,16,52,52
batch_output_score_domain_specific_neutral.jsonl,S01,domain_specific,neutral,17,38,38
batch_output_score_domain_specific_neutral.jsonl,S01,domain_specific,neutral,18,42,42
batch_output_score_domain_specific_neutral.jsonl,S01,domain_specific,neutral,19,58,58
batch_output_score_domain_specific_neutral.jsonl,S02,domain_specific,neutral,0,73,73
batch_output_score_domain_specific_neutral.jsonl,S02,domain_specific,neutral,1,68,68
batch_output_score_domain_specific_neutral.jsonl,S02,domain_specific,neutral,2,68,68
batch_output_score_domain_specific_neutral.jsonl,S02,domain_specific,neutral,3,72,72
batch_output_score_domain_specific_neutral.jsonl,S02,domain_specific,neutral,4,63,63
batch_output_score_domain_specific_neutral.jsonl,S02,domain_specific,neutral,5,64,64
batch_output_score_domain_specific_neutral.jsonl,S02,domain_specific,neutral,6,68,68
batch_output_score_domain_specific_neutral.jsonl,S02,domain_specific,neutral,7,65,65
batch_output_score_domain_specific_neutral.jsonl,S02,domain_specific,neutral,8,68,68
batch_output_score_domain_specific_neutral.jsonl,S02,domain_specific,neutral,9,68,68
batch_output_score_domain_specific_neutral.jsonl,S02,domain_specific,neutral,10,74,74
batch_output_score_domain_specific_neutral.jsonl,S02,domain_specific,neutral,11,72,72
batch_output_score_domain_specific_neutral.jsonl,S02,domain_specific,neutral,12,74,74
batch_output_score_domain_specific_neutral.jsonl,S02,domain_specific,neutral,13,62,62
batch_output_score_domain_specific_neutral.jsonl,S02,domain_specific,neutral,14,75,75
batch_output_score_domain_specific_neutral.jsonl,S02,domain_specific,neutral,15,68,68
batch_output_score_domain_specific_neutral.jsonl,S02,domain_specific,neutral,16,68,68
batch_output_score_domain_specific_neutral.jsonl,S02,domain_specific,neutral,17,70,70
batch_output_score_domain_specific_neutral.jsonl,S02,domain_specific,neutral,18,67,67
batch_output_score_domain_specific_neutral.jsonl,S02,domain_specific,neutral,19,65,65
batch_output_score_domain_specific_neutral.jsonl,S03,domain_specific,neutral,0,32,32
batch_output_score_domain_specific_neutral.jsonl,S03,domain_specific,neutral,1,27,27
batch_output_score_domain_specific_neutral.jsonl,S03,domain_specific,neutral,2,25,25
batch_output_score_domain_specific_neutral.jsonl,S03,domain_specific,neutral,3,28,28
batch_output_score_domain_specific_neutral.jsonl,S03,domain_specific,neutral,4,23,23
batch_output_score_domain_specific_neutral.jsonl,S03,domain_specific,neutral,5,22,22
batch_output_score_domain_specific_neutral.jsonl,S03,domain_specific,neutral,6,22,22
batch_output_score_domain_specific_neutral.jsonl,S03,domain_specific,neutral,7,22,22
batch_output_score_domain_specific_neutral.jsonl,S03,domain_specific,neutral,8,25,25
batch_output_score_domain_specific_neutral.jsonl,S03,domain_specific,neutral,9,32,32
batch_output_score_domain_specific_neutral.jsonl,S03,domain_specific,neutral,10,28,28
batch_output_score_domain_specific_neutral.jsonl,S03,domain_specific,neutral,11,22,22
batch_output_score_domain_specific_neutral.jsonl,S03,domain_specific,neutral,12,28,28
batch_output_score_domain_specific_neutral.jsonl,S03,domain_specific,neutral,13,24,24
batch_output_score_domain_specific_neutral.jsonl,S03,domain_specific,neutral,14,28,28
batch_output_score_domain_specific_neutral.jsonl,S03,domain_specific,neutral,15,22,22
batch_output_score_domain_specific_neutral.jsonl,S03,domain_specific,neutral,16,22,22
batch_output_score_domain_specific_neutral.jsonl,S03,domain_specific,neutral,17,22,22
batch_output_score_domain_specific_neutral.jsonl,S03,domain_specific,neutral,18,23,23
batch_output_score_domain_specific_neutral.jsonl,S03,domain_specific,neutral,19,24,24
batch_output_score_domain_specific_neutral.jsonl,S04,domain_specific,neutral,0,88,88
batch_output_score_domain_specific_neutral.jsonl,S04,domain_specific,neutral,1,92,92
batch_output_score_domain_specific_neutral.jsonl,S04,domain_specific,neutral,2,85,85
batch_output_score_domain_specific_neutral.jsonl,S04,domain_specific,neutral,3,90,90
batch_output_score_domain_specific_neutral.jsonl,S04,domain_specific,neutral,4,90,90
batch_output_score_domain_specific_neutral.jsonl,S04,domain_specific,neutral,5,90,90
batch_output_score_domain_specific_neutral.jsonl,S04,domain_specific,neutral,6,88,88
batch_output_score_domain_specific_neutral.jsonl,S04,domain_specific,neutral,7,88,88
batch_output_score_domain_specific_neutral.jsonl,S04,domain_specific,neutral,8,88,88
batch_output_score_domain_specific_neutral.jsonl,S04,domain_specific,neutral,9,88,88
batch_output_score_domain_specific_neutral.jsonl,S04,domain_specific,neutral,10,85,85
batch_output_score_domain_specific_neutral.jsonl,S04,domain_specific,neutral,11,90,90
batch_output_score_domain_specific_neutral.jsonl,S04,domain_specific,neutral,12,88,88
batch_output_score_domain_specific_neutral.jsonl,S04,domain_specific,neutral,13,91,91
batch_output_score_domain_specific_neutral.jsonl,S04,domain_specific,neutral,14,88,88
batch_output_score_domain_specific_neutral.jsonl,S04,domain_specific,neutral,15,92,92
batch_output_score_domain_specific_neutral.jsonl,S04,domain_specific,neutral,16,88,88
batch_output_score_domain_specific_neutral.jsonl,S04,domain_specific,neutral,17,88,88
batch_output_score_domain_specific_neutral.jsonl,S04,domain_specific,neutral,18,90,90
batch_output_score_domain_specific_neutral.jsonl,S04,domain_specific,neutral,19,90,90
batch_output_score_domain_specific_neutral.jsonl,S05,domain_specific,neutral,0,40,40
batch_output_score_domain_specific_neutral.jsonl,S05,domain_specific,neutral,1,52,52
batch_output_score_domain_specific_neutral.jsonl,S05,domain_specific,neutral,2,38,38
batch_output_score_domain_specific_neutral.jsonl,S05,domain_specific,neutral,3,42,42
batch_output_score_domain_specific_neutral.jsonl,S05,domain_specific,neutral,4,38,38
batch_output_score_domain_specific_neutral.jsonl,S05,domain_specific,neutral,5,40,40
batch_output_score_domain_specific_neutral.jsonl,S05,domain_specific,neutral,6,45,45
batch_output_score_domain_specific_neutral.jsonl,S05,domain_specific,neutral,7,45,45
batch_output_score_domain_specific_neutral.jsonl,S05,domain_specific,neutral,8,42,42
batch_output_score_domain_specific_neutral.jsonl,S05,domain_specific,neutral,9,45,45
batch_output_score_domain_specific_neutral.jsonl,S05,domain_specific,neutral,10,38,38
