idea_id,idea,template,repeat_id,prompt,raw_response,score,error,model,temperature
13,"Can small interface changes affect online shopping decisions? Test whether button color, product order, or review placement changes which item users choose.",neutral,3,"Can small interface changes affect online shopping decisions? Test whether button color, product order, or review placement changes which item users choose. On a scale from 0 to 100, how interesting is this research question? 0 means not interesting at all, and 100 means extremely interesting.",82,82,,llama3-8b-instruct-q5,0.7
13,"Can small interface changes affect online shopping decisions? Test whether button color, product order, or review placement changes which item users choose.",neutral,4,"Can small interface changes affect online shopping decisions? Test whether button color, product order, or review placement changes which item users choose. On a scale from 0 to 100, how interesting is this research question? 0 means not interesting at all, and 100 means extremely interesting.",75,75,,llama3-8b-instruct-q5,0.7
13,"Can small interface changes affect online shopping decisions? Test whether button color, product order, or review placement changes which item users choose.",neutral,5,"Can small interface changes affect online shopping decisions? Test whether button color, product order, or review placement changes which item users choose. On a scale from 0 to 100, how interesting is this research question? 0 means not interesting at all, and 100 means extremely interesting.",85,85,,llama3-8b-instruct-q5,0.7
13,"Can small interface changes affect online shopping decisions? Test whether button color, product order, or review placement changes which item users choose.",neutral,6,"Can small interface changes affect online shopping decisions? Test whether button color, product order, or review placement changes which item users choose. On a scale from 0 to 100, how interesting is this research question? 0 means not interesting at all, and 100 means extremely interesting.",80,80,,llama3-8b-instruct-q5,0.7
13,"Can small interface changes affect online shopping decisions? Test whether button color, product order, or review placement changes which item users choose.",neutral,7,"Can small interface changes affect online shopping decisions? Test whether button color, product order, or review placement changes which item users choose. On a scale from 0 to 100, how interesting is this research question? 0 means not interesting at all, and 100 means extremely interesting.",85,85,,llama3-8b-instruct-q5,0.7
13,"Can small interface changes affect online shopping decisions? Test whether button color, product order, or review placement changes which item users choose.",neutral,8,"Can small interface changes affect online shopping decisions? Test whether button color, product order, or review placement changes which item users choose. On a scale from 0 to 100, how interesting is this research question? 0 means not interesting at all, and 100 means extremely interesting.",70,70,,llama3-8b-instruct-q5,0.7
13,"Can small interface changes affect online shopping decisions? Test whether button color, product order, or review placement changes which item users choose.",neutral,9,"Can small interface changes affect online shopping decisions? Test whether button color, product order, or review placement changes which item users choose. On a scale from 0 to 100, how interesting is this research question? 0 means not interesting at all, and 100 means extremely interesting.",85,85,,llama3-8b-instruct-q5,0.7
13,"Can small interface changes affect online shopping decisions? Test whether button color, product order, or review placement changes which item users choose.",neutral,10,"Can small interface changes affect online shopping decisions? Test whether button color, product order, or review placement changes which item users choose. On a scale from 0 to 100, how interesting is this research question? 0 means not interesting at all, and 100 means extremely interesting.",85,85,,llama3-8b-instruct-q5,0.7
13,"Can small interface changes affect online shopping decisions? Test whether button color, product order, or review placement changes which item users choose.",neutral,11,"Can small interface changes affect online shopping decisions? Test whether button color, product order, or review placement changes which item users choose. On a scale from 0 to 100, how interesting is this research question? 0 means not interesting at all, and 100 means extremely interesting.",80,80,,llama3-8b-instruct-q5,0.7
13,"Can small interface changes affect online shopping decisions? Test whether button color, product order, or review placement changes which item users choose.",neutral,12,"Can small interface changes affect online shopping decisions? Test whether button color, product order, or review placement changes which item users choose. On a scale from 0 to 100, how interesting is this research question? 0 means not interesting at all, and 100 means extremely interesting.",85,85,,llama3-8b-instruct-q5,0.7
13,"Can small interface changes affect online shopping decisions? Test whether button color, product order, or review placement changes which item users choose.",neutral,13,"Can small interface changes affect online shopping decisions? Test whether button color, product order, or review placement changes which item users choose. On a scale from 0 to 100, how interesting is this research question? 0 means not interesting at all, and 100 means extremely interesting.",80,80,,llama3-8b-instruct-q5,0.7
13,"Can small interface changes affect online shopping decisions? Test whether button color, product order, or review placement changes which item users choose.",neutral,14,"Can small interface changes affect online shopping decisions? Test whether button color, product order, or review placement changes which item users choose. On a scale from 0 to 100, how interesting is this research question? 0 means not interesting at all, and 100 means extremely interesting.",80,80,,llama3-8b-instruct-q5,0.7
13,"Can small interface changes affect online shopping decisions? Test whether button color, product order, or review placement changes which item users choose.",neutral,15,"Can small interface changes affect online shopping decisions? Test whether button color, product order, or review placement changes which item users choose. On a scale from 0 to 100, how interesting is this research question? 0 means not interesting at all, and 100 means extremely interesting.",92,92,,llama3-8b-instruct-q5,0.7
13,"Can small interface changes affect online shopping decisions? Test whether button color, product order, or review placement changes which item users choose.",neutral,16,"Can small interface changes affect online shopping decisions? Test whether button color, product order, or review placement changes which item users choose. On a scale from 0 to 100, how interesting is this research question? 0 means not interesting at all, and 100 means extremely interesting.",80,80,,llama3-8b-instruct-q5,0.7
13,"Can small interface changes affect online shopping decisions? Test whether button color, product order, or review placement changes which item users choose.",neutral,17,"Can small interface changes affect online shopping decisions? Test whether button color, product order, or review placement changes which item users choose. On a scale from 0 to 100, how interesting is this research question? 0 means not interesting at all, and 100 means extremely interesting.",90,90,,llama3-8b-instruct-q5,0.7
13,"Can small interface changes affect online shopping decisions? Test whether button color, product order, or review placement changes which item users choose.",neutral,18,"Can small interface changes affect online shopping decisions? Test whether button color, product order, or review placement changes which item users choose. On a scale from 0 to 100, how interesting is this research question? 0 means not interesting at all, and 100 means extremely interesting.",83,83,,llama3-8b-instruct-q5,0.7
13,"Can small interface changes affect online shopping decisions? Test whether button color, product order, or review placement changes which item users choose.",neutral,19,"Can small interface changes affect online shopping decisions? Test whether button color, product order, or review placement changes which item users choose. On a scale from 0 to 100, how interesting is this research question? 0 means not interesting at all, and 100 means extremely interesting.",80,80,,llama3-8b-instruct-q5,0.7
13,"Can small interface changes affect online shopping decisions? Test whether button color, product order, or review placement changes which item users choose.",neutral,20,"Can small interface changes affect online shopping decisions? Test whether button color, product order, or review placement changes which item users choose. On a scale from 0 to 100, how interesting is this research question? 0 means not interesting at all, and 100 means extremely interesting.",60,60,,llama3-8b-instruct-q5,0.7
13,"Can small interface changes affect online shopping decisions? Test whether button color, product order, or review placement changes which item users choose.",positive_framing,1,"I really like the following research idea: Can small interface changes affect online shopping decisions? Test whether button color, product order, or review placement changes which item users choose. On a scale from 0 to 100, how interesting is this research question? 0 means not interesting at all, and 100 means extremely interesting.",85,85,,llama3-8b-instruct-q5,0.7
13,"Can small interface changes affect online shopping decisions? Test whether button color, product order, or review placement changes which item users choose.",positive_framing,2,"I really like the following research idea: Can small interface changes affect online shopping decisions? Test whether button color, product order, or review placement changes which item users choose. On a scale from 0 to 100, how interesting is this research question? 0 means not interesting at all, and 100 means extremely interesting.",80,80,,llama3-8b-instruct-q5,0.7
13,"Can small interface changes affect online shopping decisions? Test whether button color, product order, or review placement changes which item users choose.",positive_framing,3,"I really like the following research idea: Can small interface changes affect online shopping decisions? Test whether button color, product order, or review placement changes which item users choose. On a scale from 0 to 100, how interesting is this research question? 0 means not interesting at all, and 100 means extremely interesting.",85,85,,llama3-8b-instruct-q5,0.7
13,"Can small interface changes affect online shopping decisions? Test whether button color, product order, or review placement changes which item users choose.",positive_framing,4,"I really like the following research idea: Can small interface changes affect online shopping decisions? Test whether button color, product order, or review placement changes which item users choose. On a scale from 0 to 100, how interesting is this research question? 0 means not interesting at all, and 100 means extremely interesting.",85,85,,llama3-8b-instruct-q5,0.7
13,"Can small interface changes affect online shopping decisions? Test whether button color, product order, or review placement changes which item users choose.",positive_framing,5,"I really like the following research idea: Can small interface changes affect online shopping decisions? Test whether button color, product order, or review placement changes which item users choose. On a scale from 0 to 100, how interesting is this research question? 0 means not interesting at all, and 100 means extremely interesting.",80,80,,llama3-8b-instruct-q5,0.7
13,"Can small interface changes affect online shopping decisions? Test whether button color, product order, or review placement changes which item users choose.",positive_framing,6,"I really like the following research idea: Can small interface changes affect online shopping decisions? Test whether button color, product order, or review placement changes which item users choose. On a scale from 0 to 100, how interesting is this research question? 0 means not interesting at all, and 100 means extremely interesting.",90,90,,llama3-8b-instruct-q5,0.7
13,"Can small interface changes affect online shopping decisions? Test whether button color, product order, or review placement changes which item users choose.",positive_framing,7,"I really like the following research idea: Can small interface changes affect online shopping decisions? Test whether button color, product order, or review placement changes which item users choose. On a scale from 0 to 100, how interesting is this research question? 0 means not interesting at all, and 100 means extremely interesting.",85,85,,llama3-8b-instruct-q5,0.7
13,"Can small interface changes affect online shopping decisions? Test whether button color, product order, or review placement changes which item users choose.",positive_framing,8,"I really like the following research idea: Can small interface changes affect online shopping decisions? Test whether button color, product order, or review placement changes which item users choose. On a scale from 0 to 100, how interesting is this research question? 0 means not interesting at all, and 100 means extremely interesting.",75,75,,llama3-8b-instruct-q5,0.7
13,"Can small interface changes affect online shopping decisions? Test whether button color, product order, or review placement changes which item users choose.",positive_framing,9,"I really like the following research idea: Can small interface changes affect online shopping decisions? Test whether button color, product order, or review placement changes which item users choose. On a scale from 0 to 100, how interesting is this research question? 0 means not interesting at all, and 100 means extremely interesting.",80,80,,llama3-8b-instruct-q5,0.7
13,"Can small interface changes affect online shopping decisions? Test whether button color, product order, or review placement changes which item users choose.",positive_framing,10,"I really like the following research idea: Can small interface changes affect online shopping decisions? Test whether button color, product order, or review placement changes which item users choose. On a scale from 0 to 100, how interesting is this research question? 0 means not interesting at all, and 100 means extremely interesting.",85,85,,llama3-8b-instruct-q5,0.7
13,"Can small interface changes affect online shopping decisions? Test whether button color, product order, or review placement changes which item users choose.",positive_framing,11,"I really like the following research idea: Can small interface changes affect online shopping decisions? Test whether button color, product order, or review placement changes which item users choose. On a scale from 0 to 100, how interesting is this research question? 0 means not interesting at all, and 100 means extremely interesting.",85,85,,llama3-8b-instruct-q5,0.7
13,"Can small interface changes affect online shopping decisions? Test whether button color, product order, or review placement changes which item users choose.",positive_framing,12,"I really like the following research idea: Can small interface changes affect online shopping decisions? Test whether button color, product order, or review placement changes which item users choose. On a scale from 0 to 100, how interesting is this research question? 0 means not interesting at all, and 100 means extremely interesting.",85,85,,llama3-8b-instruct-q5,0.7
13,"Can small interface changes affect online shopping decisions? Test whether button color, product order, or review placement changes which item users choose.",positive_framing,13,"I really like the following research idea: Can small interface changes affect online shopping decisions? Test whether button color, product order, or review placement changes which item users choose. On a scale from 0 to 100, how interesting is this research question? 0 means not interesting at all, and 100 means extremely interesting.",80,80,,llama3-8b-instruct-q5,0.7
13,"Can small interface changes affect online shopping decisions? Test whether button color, product order, or review placement changes which item users choose.",positive_framing,14,"I really like the following research idea: Can small interface changes affect online shopping decisions? Test whether button color, product order, or review placement changes which item users choose. On a scale from 0 to 100, how interesting is this research question? 0 means not interesting at all, and 100 means extremely interesting.",80,80,,llama3-8b-instruct-q5,0.7
13,"Can small interface changes affect online shopping decisions? Test whether button color, product order, or review placement changes which item users choose.",positive_framing,15,"I really like the following research idea: Can small interface changes affect online shopping decisions? Test whether button color, product order, or review placement changes which item users choose. On a scale from 0 to 100, how interesting is this research question? 0 means not interesting at all, and 100 means extremely interesting.",80,80,,llama3-8b-instruct-q5,0.7
13,"Can small interface changes affect online shopping decisions? Test whether button color, product order, or review placement changes which item users choose.",positive_framing,16,"I really like the following research idea: Can small interface changes affect online shopping decisions? Test whether button color, product order, or review placement changes which item users choose. On a scale from 0 to 100, how interesting is this research question? 0 means not interesting at all, and 100 means extremely interesting.",80,80,,llama3-8b-instruct-q5,0.7
13,"Can small interface changes affect online shopping decisions? Test whether button color, product order, or review placement changes which item users choose.",positive_framing,17,"I really like the following research idea: Can small interface changes affect online shopping decisions? Test whether button color, product order, or review placement changes which item users choose. On a scale from 0 to 100, how interesting is this research question? 0 means not interesting at all, and 100 means extremely interesting.",85,85,,llama3-8b-instruct-q5,0.7
13,"Can small interface changes affect online shopping decisions? Test whether button color, product order, or review placement changes which item users choose.",positive_framing,18,"I really like the following research idea: Can small interface changes affect online shopping decisions? Test whether button color, product order, or review placement changes which item users choose. On a scale from 0 to 100, how interesting is this research question? 0 means not interesting at all, and 100 means extremely interesting.",85,85,,llama3-8b-instruct-q5,0.7
13,"Can small interface changes affect online shopping decisions? Test whether button color, product order, or review placement changes which item users choose.",positive_framing,19,"I really like the following research idea: Can small interface changes affect online shopping decisions? Test whether button color, product order, or review placement changes which item users choose. On a scale from 0 to 100, how interesting is this research question? 0 means not interesting at all, and 100 means extremely interesting.",80,80,,llama3-8b-instruct-q5,0.7
13,"Can small interface changes affect online shopping decisions? Test whether button color, product order, or review placement changes which item users choose.",positive_framing,20,"I really like the following research idea: Can small interface changes affect online shopping decisions? Test whether button color, product order, or review placement changes which item users choose. On a scale from 0 to 100, how interesting is this research question? 0 means not interesting at all, and 100 means extremely interesting.",80,80,,llama3-8b-instruct-q5,0.7
13,"Can small interface changes affect online shopping decisions? Test whether button color, product order, or review placement changes which item users choose.",negative_framing,1,"I strongly dislike the following research idea: Can small interface changes affect online shopping decisions? Test whether button color, product order, or review placement changes which item users choose. On a scale from 0 to 100, how interesting is this research question? 0 means not interesting at all, and 100 means extremely interesting.",60,60,,llama3-8b-instruct-q5,0.7
13,"Can small interface changes affect online shopping decisions? Test whether button color, product order, or review placement changes which item users choose.",negative_framing,2,"I strongly dislike the following research idea: Can small interface changes affect online shopping decisions? Test whether button color, product order, or review placement changes which item users choose. On a scale from 0 to 100, how interesting is this research question? 0 means not interesting at all, and 100 means extremely interesting.",20,20,,llama3-8b-instruct-q5,0.7
13,"Can small interface changes affect online shopping decisions? Test whether button color, product order, or review placement changes which item users choose.",negative_framing,3,"I strongly dislike the following research idea: Can small interface changes affect online shopping decisions? Test whether button color, product order, or review placement changes which item users choose. On a scale from 0 to 100, how interesting is this research question? 0 means not interesting at all, and 100 means extremely interesting.",20,20,,llama3-8b-instruct-q5,0.7
13,"Can small interface changes affect online shopping decisions? Test whether button color, product order, or review placement changes which item users choose.",negative_framing,4,"I strongly dislike the following research idea: Can small interface changes affect online shopping decisions? Test whether button color, product order, or review placement changes which item users choose. On a scale from 0 to 100, how interesting is this research question? 0 means not interesting at all, and 100 means extremely interesting.",40,40,,llama3-8b-instruct-q5,0.7
13,"Can small interface changes affect online shopping decisions? Test whether button color, product order, or review placement changes which item users choose.",negative_framing,5,"I strongly dislike the following research idea: Can small interface changes affect online shopping decisions? Test whether button color, product order, or review placement changes which item users choose. On a scale from 0 to 100, how interesting is this research question? 0 means not interesting at all, and 100 means extremely interesting.",20,20,,llama3-8b-instruct-q5,0.7
13,"Can small interface changes affect online shopping decisions? Test whether button color, product order, or review placement changes which item users choose.",negative_framing,6,"I strongly dislike the following research idea: Can small interface changes affect online shopping decisions? Test whether button color, product order, or review placement changes which item users choose. On a scale from 0 to 100, how interesting is this research question? 0 means not interesting at all, and 100 means extremely interesting.",20,20,,llama3-8b-instruct-q5,0.7
13,"Can small interface changes affect online shopping decisions? Test whether button color, product order, or review placement changes which item users choose.",negative_framing,7,"I strongly dislike the following research idea: Can small interface changes affect online shopping decisions? Test whether button color, product order, or review placement changes which item users choose. On a scale from 0 to 100, how interesting is this research question? 0 means not interesting at all, and 100 means extremely interesting.",20,20,,llama3-8b-instruct-q5,0.7
13,"Can small interface changes affect online shopping decisions? Test whether button color, product order, or review placement changes which item users choose.",negative_framing,8,"I strongly dislike the following research idea: Can small interface changes affect online shopping decisions? Test whether button color, product order, or review placement changes which item users choose. On a scale from 0 to 100, how interesting is this research question? 0 means not interesting at all, and 100 means extremely interesting.",20,20,,llama3-8b-instruct-q5,0.7
13,"Can small interface changes affect online shopping decisions? Test whether button color, product order, or review placement changes which item users choose.",negative_framing,9,"I strongly dislike the following research idea: Can small interface changes affect online shopping decisions? Test whether button color, product order, or review placement changes which item users choose. On a scale from 0 to 100, how interesting is this research question? 0 means not interesting at all, and 100 means extremely interesting.",20,20,,llama3-8b-instruct-q5,0.7
13,"Can small interface changes affect online shopping decisions? Test whether button color, product order, or review placement changes which item users choose.",negative_framing,10,"I strongly dislike the following research idea: Can small interface changes affect online shopping decisions? Test whether button color, product order, or review placement changes which item users choose. On a scale from 0 to 100, how interesting is this research question? 0 means not interesting at all, and 100 means extremely interesting.",20,20,,llama3-8b-instruct-q5,0.7
13,"Can small interface changes affect online shopping decisions? Test whether button color, product order, or review placement changes which item users choose.",negative_framing,11,"I strongly dislike the following research idea: Can small interface changes affect online shopping decisions? Test whether button color, product order, or review placement changes which item users choose. On a scale from 0 to 100, how interesting is this research question? 0 means not interesting at all, and 100 means extremely interesting.",20,20,,llama3-8b-instruct-q5,0.7
13,"Can small interface changes affect online shopping decisions? Test whether button color, product order, or review placement changes which item users choose.",negative_framing,12,"I strongly dislike the following research idea: Can small interface changes affect online shopping decisions? Test whether button color, product order, or review placement changes which item users choose. On a scale from 0 to 100, how interesting is this research question? 0 means not interesting at all, and 100 means extremely interesting.",20,20,,llama3-8b-instruct-q5,0.7
13,"Can small interface changes affect online shopping decisions? Test whether button color, product order, or review placement changes which item users choose.",negative_framing,13,"I strongly dislike the following research idea: Can small interface changes affect online shopping decisions? Test whether button color, product order, or review placement changes which item users choose. On a scale from 0 to 100, how interesting is this research question? 0 means not interesting at all, and 100 means extremely interesting.",40,40,,llama3-8b-instruct-q5,0.7
13,"Can small interface changes affect online shopping decisions? Test whether button color, product order, or review placement changes which item users choose.",negative_framing,14,"I strongly dislike the following research idea: Can small interface changes affect online shopping decisions? Test whether button color, product order, or review placement changes which item users choose. On a scale from 0 to 100, how interesting is this research question? 0 means not interesting at all, and 100 means extremely interesting.",20,20,,llama3-8b-instruct-q5,0.7
13,"Can small interface changes affect online shopping decisions? Test whether button color, product order, or review placement changes which item users choose.",negative_framing,15,"I strongly dislike the following research idea: Can small interface changes affect online shopping decisions? Test whether button color, product order, or review placement changes which item users choose. On a scale from 0 to 100, how interesting is this research question? 0 means not interesting at all, and 100 means extremely interesting.",20,20,,llama3-8b-instruct-q5,0.7
13,"Can small interface changes affect online shopping decisions? Test whether button color, product order, or review placement changes which item users choose.",negative_framing,16,"I strongly dislike the following research idea: Can small interface changes affect online shopping decisions? Test whether button color, product order, or review placement changes which item users choose. On a scale from 0 to 100, how interesting is this research question? 0 means not interesting at all, and 100 means extremely interesting.",20,20,,llama3-8b-instruct-q5,0.7
13,"Can small interface changes affect online shopping decisions? Test whether button color, product order, or review placement changes which item users choose.",negative_framing,17,"I strongly dislike the following research idea: Can small interface changes affect online shopping decisions? Test whether button color, product order, or review placement changes which item users choose. On a scale from 0 to 100, how interesting is this research question? 0 means not interesting at all, and 100 means extremely interesting.",20,20,,llama3-8b-instruct-q5,0.7
13,"Can small interface changes affect online shopping decisions? Test whether button color, product order, or review placement changes which item users choose.",negative_framing,18,"I strongly dislike the following research idea: Can small interface changes affect online shopping decisions? Test whether button color, product order, or review placement changes which item users choose. On a scale from 0 to 100, how interesting is this research question? 0 means not interesting at all, and 100 means extremely interesting.",20,20,,llama3-8b-instruct-q5,0.7
13,"Can small interface changes affect online shopping decisions? Test whether button color, product order, or review placement changes which item users choose.",negative_framing,19,"I strongly dislike the following research idea: Can small interface changes affect online shopping decisions? Test whether button color, product order, or review placement changes which item users choose. On a scale from 0 to 100, how interesting is this research question? 0 means not interesting at all, and 100 means extremely interesting.",20,20,,llama3-8b-instruct-q5,0.7
13,"Can small interface changes affect online shopping decisions? Test whether button color, product order, or review placement changes which item users choose.",negative_framing,20,"I strongly dislike the following research idea: Can small interface changes affect online shopping decisions? Test whether button color, product order, or review placement changes which item users choose. On a scale from 0 to 100, how interesting is this research question? 0 means not interesting at all, and 100 means extremely interesting.",20,20,,llama3-8b-instruct-q5,0.7
14,Does the presence of a countdown timer increase impulsive decisions? Participants could make choices under timed and untimed conditions to see whether urgency changes behavior.,neutral,1,"Does the presence of a countdown timer increase impulsive decisions? Participants could make choices under timed and untimed conditions to see whether urgency changes behavior. On a scale from 0 to 100, how interesting is this research question? 0 means not interesting at all, and 100 means extremely interesting.",85,85,,llama3-8b-instruct-q5,0.7
14,Does the presence of a countdown timer increase impulsive decisions? Participants could make choices under timed and untimed conditions to see whether urgency changes behavior.,neutral,2,"Does the presence of a countdown timer increase impulsive decisions? Participants could make choices under timed and untimed conditions to see whether urgency changes behavior. On a scale from 0 to 100, how interesting is this research question? 0 means not interesting at all, and 100 means extremely interesting.",80,80,,llama3-8b-instruct-q5,0.7
14,Does the presence of a countdown timer increase impulsive decisions? Participants could make choices under timed and untimed conditions to see whether urgency changes behavior.,neutral,3,"Does the presence of a countdown timer increase impulsive decisions? Participants could make choices under timed and untimed conditions to see whether urgency changes behavior. On a scale from 0 to 100, how interesting is this research question? 0 means not interesting at all, and 100 means extremely interesting.",80,80,,llama3-8b-instruct-q5,0.7
14,Does the presence of a countdown timer increase impulsive decisions? Participants could make choices under timed and untimed conditions to see whether urgency changes behavior.,neutral,4,"Does the presence of a countdown timer increase impulsive decisions? Participants could make choices under timed and untimed conditions to see whether urgency changes behavior. On a scale from 0 to 100, how interesting is this research question? 0 means not interesting at all, and 100 means extremely interesting.",85,85,,llama3-8b-instruct-q5,0.7
14,Does the presence of a countdown timer increase impulsive decisions? Participants could make choices under timed and untimed conditions to see whether urgency changes behavior.,neutral,5,"Does the presence of a countdown timer increase impulsive decisions? Participants could make choices under timed and untimed conditions to see whether urgency changes behavior. On a scale from 0 to 100, how interesting is this research question? 0 means not interesting at all, and 100 means extremely interesting.",85,85,,llama3-8b-instruct-q5,0.7
14,Does the presence of a countdown timer increase impulsive decisions? Participants could make choices under timed and untimed conditions to see whether urgency changes behavior.,neutral,6,"Does the presence of a countdown timer increase impulsive decisions? Participants could make choices under timed and untimed conditions to see whether urgency changes behavior. On a scale from 0 to 100, how interesting is this research question? 0 means not interesting at all, and 100 means extremely interesting.",75,75,,llama3-8b-instruct-q5,0.7
14,Does the presence of a countdown timer increase impulsive decisions? Participants could make choices under timed and untimed conditions to see whether urgency changes behavior.,neutral,7,"Does the presence of a countdown timer increase impulsive decisions? Participants could make choices under timed and untimed conditions to see whether urgency changes behavior. On a scale from 0 to 100, how interesting is this research question? 0 means not interesting at all, and 100 means extremely interesting.",80,80,,llama3-8b-instruct-q5,0.7
14,Does the presence of a countdown timer increase impulsive decisions? Participants could make choices under timed and untimed conditions to see whether urgency changes behavior.,neutral,8,"Does the presence of a countdown timer increase impulsive decisions? Participants could make choices under timed and untimed conditions to see whether urgency changes behavior. On a scale from 0 to 100, how interesting is this research question? 0 means not interesting at all, and 100 means extremely interesting.",85,85,,llama3-8b-instruct-q5,0.7
14,Does the presence of a countdown timer increase impulsive decisions? Participants could make choices under timed and untimed conditions to see whether urgency changes behavior.,neutral,9,"Does the presence of a countdown timer increase impulsive decisions? Participants could make choices under timed and untimed conditions to see whether urgency changes behavior. On a scale from 0 to 100, how interesting is this research question? 0 means not interesting at all, and 100 means extremely interesting.",60,60,,llama3-8b-instruct-q5,0.7
14,Does the presence of a countdown timer increase impulsive decisions? Participants could make choices under timed and untimed conditions to see whether urgency changes behavior.,neutral,10,"Does the presence of a countdown timer increase impulsive decisions? Participants could make choices under timed and untimed conditions to see whether urgency changes behavior. On a scale from 0 to 100, how interesting is this research question? 0 means not interesting at all, and 100 means extremely interesting.",80,80,,llama3-8b-instruct-q5,0.7
14,Does the presence of a countdown timer increase impulsive decisions? Participants could make choices under timed and untimed conditions to see whether urgency changes behavior.,neutral,11,"Does the presence of a countdown timer increase impulsive decisions? Participants could make choices under timed and untimed conditions to see whether urgency changes behavior. On a scale from 0 to 100, how interesting is this research question? 0 means not interesting at all, and 100 means extremely interesting.",80,80,,llama3-8b-instruct-q5,0.7
14,Does the presence of a countdown timer increase impulsive decisions? Participants could make choices under timed and untimed conditions to see whether urgency changes behavior.,neutral,12,"Does the presence of a countdown timer increase impulsive decisions? Participants could make choices under timed and untimed conditions to see whether urgency changes behavior. On a scale from 0 to 100, how interesting is this research question? 0 means not interesting at all, and 100 means extremely interesting.",80,80,,llama3-8b-instruct-q5,0.7
14,Does the presence of a countdown timer increase impulsive decisions? Participants could make choices under timed and untimed conditions to see whether urgency changes behavior.,neutral,13,"Does the presence of a countdown timer increase impulsive decisions? Participants could make choices under timed and untimed conditions to see whether urgency changes behavior. On a scale from 0 to 100, how interesting is this research question? 0 means not interesting at all, and 100 means extremely interesting.",80,80,,llama3-8b-instruct-q5,0.7
14,Does the presence of a countdown timer increase impulsive decisions? Participants could make choices under timed and untimed conditions to see whether urgency changes behavior.,neutral,14,"Does the presence of a countdown timer increase impulsive decisions? Participants could make choices under timed and untimed conditions to see whether urgency changes behavior. On a scale from 0 to 100, how interesting is this research question? 0 means not interesting at all, and 100 means extremely interesting.",80,80,,llama3-8b-instruct-q5,0.7
14,Does the presence of a countdown timer increase impulsive decisions? Participants could make choices under timed and untimed conditions to see whether urgency changes behavior.,neutral,15,"Does the presence of a countdown timer increase impulsive decisions? Participants could make choices under timed and untimed conditions to see whether urgency changes behavior. On a scale from 0 to 100, how interesting is this research question? 0 means not interesting at all, and 100 means extremely interesting.",65,65,,llama3-8b-instruct-q5,0.7
14,Does the presence of a countdown timer increase impulsive decisions? Participants could make choices under timed and untimed conditions to see whether urgency changes behavior.,neutral,16,"Does the presence of a countdown timer increase impulsive decisions? Participants could make choices under timed and untimed conditions to see whether urgency changes behavior. On a scale from 0 to 100, how interesting is this research question? 0 means not interesting at all, and 100 means extremely interesting.",80,80,,llama3-8b-instruct-q5,0.7
14,Does the presence of a countdown timer increase impulsive decisions? Participants could make choices under timed and untimed conditions to see whether urgency changes behavior.,neutral,17,"Does the presence of a countdown timer increase impulsive decisions? Participants could make choices under timed and untimed conditions to see whether urgency changes behavior. On a scale from 0 to 100, how interesting is this research question? 0 means not interesting at all, and 100 means extremely interesting.",85,85,,llama3-8b-instruct-q5,0.7
14,Does the presence of a countdown timer increase impulsive decisions? Participants could make choices under timed and untimed conditions to see whether urgency changes behavior.,neutral,18,"Does the presence of a countdown timer increase impulsive decisions? Participants could make choices under timed and untimed conditions to see whether urgency changes behavior. On a scale from 0 to 100, how interesting is this research question? 0 means not interesting at all, and 100 means extremely interesting.",85,85,,llama3-8b-instruct-q5,0.7
14,Does the presence of a countdown timer increase impulsive decisions? Participants could make choices under timed and untimed conditions to see whether urgency changes behavior.,neutral,19,"Does the presence of a countdown timer increase impulsive decisions? Participants could make choices under timed and untimed conditions to see whether urgency changes behavior. On a scale from 0 to 100, how interesting is this research question? 0 means not interesting at all, and 100 means extremely interesting.",60,60,,llama3-8b-instruct-q5,0.7
14,Does the presence of a countdown timer increase impulsive decisions? Participants could make choices under timed and untimed conditions to see whether urgency changes behavior.,neutral,20,"Does the presence of a countdown timer increase impulsive decisions? Participants could make choices under timed and untimed conditions to see whether urgency changes behavior. On a scale from 0 to 100, how interesting is this research question? 0 means not interesting at all, and 100 means extremely interesting.",75,75,,llama3-8b-instruct-q5,0.7
14,Does the presence of a countdown timer increase impulsive decisions? Participants could make choices under timed and untimed conditions to see whether urgency changes behavior.,positive_framing,1,"I really like the following research idea: Does the presence of a countdown timer increase impulsive decisions? Participants could make choices under timed and untimed conditions to see whether urgency changes behavior. On a scale from 0 to 100, how interesting is this research question? 0 means not interesting at all, and 100 means extremely interesting.",85,85,,llama3-8b-instruct-q5,0.7
14,Does the presence of a countdown timer increase impulsive decisions? Participants could make choices under timed and untimed conditions to see whether urgency changes behavior.,positive_framing,2,"I really like the following research idea: Does the presence of a countdown timer increase impulsive decisions? Participants could make choices under timed and untimed conditions to see whether urgency changes behavior. On a scale from 0 to 100, how interesting is this research question? 0 means not interesting at all, and 100 means extremely interesting.",85,85,,llama3-8b-instruct-q5,0.7
14,Does the presence of a countdown timer increase impulsive decisions? Participants could make choices under timed and untimed conditions to see whether urgency changes behavior.,positive_framing,3,"I really like the following research idea: Does the presence of a countdown timer increase impulsive decisions? Participants could make choices under timed and untimed conditions to see whether urgency changes behavior. On a scale from 0 to 100, how interesting is this research question? 0 means not interesting at all, and 100 means extremely interesting.",85,85,,llama3-8b-instruct-q5,0.7
